time (s),getData(":pwr" ?result "tran") (W)
82.93E-9,230.7E-6
82.99E-9,230.6E-6
83.06E-9,230.5E-6
83.16E-9,230.4E-6
83.34E-9,230.2E-6
83.60E-9,230.1E-6
83.80E-9,230.1E-6
84.00E-9,230.0E-6
84.40E-9,230.0E-6
85.19E-9,229.9E-6
85.60E-9,229.8E-6
86.00E-9,229.8E-6
86.00E-9,249.1E-6
86.01E-9,281.8E-6
86.01E-9,297.4E-6
86.02E-9,418.2E-6
86.02E-9,653.7E-6
86.03E-9,953.1E-6
86.03E-9,1.214E-3
86.03E-9,1.497E-3
86.03E-9,1.600E-3
86.04E-9,1.702E-3
86.04E-9,1.768E-3
86.04E-9,1.822E-3
86.04E-9,1.855E-3
86.04E-9,1.871E-3
86.05E-9,1.845E-3
86.05E-9,1.803E-3
86.05E-9,1.749E-3
86.05E-9,1.681E-3
86.05E-9,1.607E-3
86.05E-9,1.545E-3
86.05E-9,1.463E-3
86.06E-9,1.388E-3
86.06E-9,1.327E-3
86.06E-9,1.265E-3
86.06E-9,1.227E-3
86.06E-9,1.190E-3
86.06E-9,1.153E-3
86.07E-9,1.120E-3
86.07E-9,1.091E-3
86.07E-9,1.065E-3
86.07E-9,1.042E-3
86.08E-9,1.031E-3
86.08E-9,1.025E-3
86.08E-9,1.019E-3
86.09E-9,1.014E-3
86.09E-9,1.007E-3
86.10E-9,1.004E-3
86.10E-9,1.009E-3
86.11E-9,1.015E-3
86.11E-9,1.011E-3
86.11E-9,993.6E-6
86.12E-9,974.6E-6
86.12E-9,960.4E-6
86.12E-9,949.5E-6
86.12E-9,941.7E-6
86.13E-9,937.8E-6
86.13E-9,940.7E-6
86.13E-9,947.2E-6
86.14E-9,959.5E-6
86.14E-9,968.5E-6
86.14E-9,976.9E-6
86.15E-9,982.7E-6
86.15E-9,984.5E-6
86.15E-9,984.6E-6
86.16E-9,982.4E-6
86.16E-9,982.5E-6
86.16E-9,988.0E-6
86.17E-9,1.000E-3
86.17E-9,1.026E-3
86.17E-9,1.060E-3
86.17E-9,1.107E-3
86.18E-9,1.161E-3
86.18E-9,1.222E-3
86.18E-9,1.291E-3
86.18E-9,1.341E-3
86.19E-9,1.382E-3
86.19E-9,1.408E-3
86.20E-9,1.431E-3
86.20E-9,1.441E-3
86.20E-9,1.454E-3
86.21E-9,1.490E-3
86.21E-9,1.572E-3
86.22E-9,1.696E-3
86.23E-9,1.804E-3
86.23E-9,1.885E-3
86.24E-9,1.937E-3
86.24E-9,1.963E-3
86.24E-9,1.965E-3
86.25E-9,1.941E-3
86.25E-9,1.877E-3
86.26E-9,1.810E-3
86.26E-9,1.755E-3
86.26E-9,1.687E-3
86.27E-9,1.621E-3
86.27E-9,1.540E-3
86.28E-9,1.435E-3
86.28E-9,1.307E-3
86.29E-9,1.176E-3
86.29E-9,1.050E-3
86.30E-9,938.2E-6
86.31E-9,852.1E-6
86.31E-9,778.7E-6
86.32E-9,724.4E-6
86.33E-9,677.4E-6
86.33E-9,636.9E-6
86.34E-9,598.7E-6
86.35E-9,575.2E-6
86.35E-9,563.5E-6
86.36E-9,546.7E-6
86.37E-9,529.1E-6
86.37E-9,514.4E-6
86.38E-9,505.5E-6
86.38E-9,509.8E-6
86.39E-9,515.4E-6
86.40E-9,514.5E-6
86.40E-9,517.2E-6
86.41E-9,519.3E-6
86.41E-9,518.1E-6
86.42E-9,519.2E-6
86.42E-9,526.9E-6
86.43E-9,546.0E-6
86.43E-9,574.1E-6
86.44E-9,594.6E-6
86.44E-9,603.3E-6
86.44E-9,602.2E-6
86.45E-9,596.1E-6
86.45E-9,589.9E-6
86.45E-9,577.8E-6
86.45E-9,568.1E-6
86.46E-9,560.7E-6
86.46E-9,559.0E-6
86.47E-9,574.0E-6
86.47E-9,602.2E-6
86.48E-9,655.0E-6
86.48E-9,733.6E-6
86.49E-9,813.6E-6
86.50E-9,923.8E-6
86.51E-9,1.084E-3
86.51E-9,1.234E-3
86.52E-9,1.352E-3
86.52E-9,1.488E-3
86.53E-9,1.602E-3
86.53E-9,1.733E-3
86.54E-9,1.800E-3
86.54E-9,1.833E-3
86.55E-9,1.825E-3
86.56E-9,1.800E-3
86.56E-9,1.798E-3
86.57E-9,1.811E-3
86.57E-9,1.822E-3
86.58E-9,1.810E-3
86.58E-9,1.771E-3
86.59E-9,1.708E-3
86.60E-9,1.684E-3
86.60E-9,1.659E-3
86.61E-9,1.592E-3
86.61E-9,1.503E-3
86.62E-9,1.391E-3
86.63E-9,1.237E-3
86.63E-9,1.160E-3
86.64E-9,1.098E-3
86.65E-9,1.021E-3
86.65E-9,940.1E-6
86.66E-9,858.0E-6
86.66E-9,754.9E-6
86.67E-9,667.6E-6
86.68E-9,588.2E-6
86.68E-9,505.2E-6
86.70E-9,406.5E-6
86.71E-9,295.7E-6
86.73E-9,225.7E-6
86.75E-9,183.5E-6
86.77E-9,166.1E-6
86.80E-9,159.7E-6
86.82E-9,157.6E-6
86.85E-9,156.9E-6
86.88E-9,156.6E-6
86.91E-9,156.5E-6
86.96E-9,156.4E-6
87.02E-9,156.3E-6
87.11E-9,156.2E-6
87.26E-9,156.1E-6
87.50E-9,156.0E-6
87.75E-9,155.9E-6
88.00E-9,155.9E-6
88.50E-9,155.8E-6
89.25E-9,155.7E-6
89.63E-9,155.7E-6
90.00E-9,155.7E-6
90.00E-9,173.1E-6
90.01E-9,204.2E-6
90.01E-9,210.8E-6
90.02E-9,269.1E-6
90.02E-9,399.7E-6
90.03E-9,606.3E-6
90.03E-9,793.2E-6
90.03E-9,992.1E-6
90.03E-9,1.077E-3
90.04E-9,1.178E-3
90.04E-9,1.262E-3
90.04E-9,1.343E-3
90.04E-9,1.411E-3
90.04E-9,1.470E-3
90.05E-9,1.514E-3
90.05E-9,1.558E-3
90.05E-9,1.599E-3
90.05E-9,1.577E-3
90.05E-9,1.566E-3
90.05E-9,1.561E-3
90.06E-9,1.555E-3
90.06E-9,1.542E-3
90.06E-9,1.492E-3
90.06E-9,1.374E-3
90.07E-9,1.242E-3
90.07E-9,1.147E-3
90.07E-9,1.078E-3
90.07E-9,994.1E-6
90.08E-9,948.2E-6
90.08E-9,907.3E-6
90.08E-9,874.9E-6
90.09E-9,854.6E-6
90.09E-9,848.4E-6
90.10E-9,844.7E-6
90.10E-9,837.5E-6
90.11E-9,830.9E-6
90.11E-9,825.6E-6
90.11E-9,818.0E-6
90.12E-9,811.9E-6
90.12E-9,808.5E-6
90.12E-9,806.0E-6
90.12E-9,802.6E-6
90.13E-9,799.7E-6
90.13E-9,797.9E-6
90.13E-9,799.2E-6
90.14E-9,809.9E-6
90.15E-9,823.0E-6
90.15E-9,837.7E-6
90.15E-9,848.0E-6
90.16E-9,859.6E-6
90.16E-9,865.2E-6
90.17E-9,865.9E-6
90.17E-9,866.5E-6
90.18E-9,888.8E-6
90.18E-9,933.9E-6
90.19E-9,980.9E-6
90.20E-9,1.037E-3
90.20E-9,1.146E-3
90.21E-9,1.259E-3
90.21E-9,1.338E-3
90.22E-9,1.395E-3
90.22E-9,1.442E-3
90.23E-9,1.506E-3
90.23E-9,1.572E-3
90.24E-9,1.651E-3
90.24E-9,1.731E-3
90.25E-9,1.799E-3
90.25E-9,1.822E-3
90.26E-9,1.804E-3
90.26E-9,1.758E-3
90.26E-9,1.715E-3
90.27E-9,1.658E-3
90.27E-9,1.601E-3
90.27E-9,1.532E-3
90.28E-9,1.440E-3
90.28E-9,1.375E-3
90.28E-9,1.321E-3
90.29E-9,1.254E-3
90.29E-9,1.195E-3
90.29E-9,1.123E-3
90.30E-9,1.027E-3
90.31E-9,921.3E-6
90.31E-9,848.8E-6
90.32E-9,792.8E-6
90.32E-9,747.7E-6
90.33E-9,705.6E-6
90.34E-9,690.4E-6
90.34E-9,710.9E-6
90.35E-9,756.5E-6
90.35E-9,792.0E-6
90.36E-9,812.1E-6
90.36E-9,816.1E-6
90.36E-9,820.0E-6
90.37E-9,828.9E-6
90.37E-9,850.6E-6
90.37E-9,894.4E-6
90.38E-9,958.6E-6
90.38E-9,1.050E-3
90.38E-9,1.152E-3
90.39E-9,1.251E-3
90.39E-9,1.319E-3
90.39E-9,1.388E-3
90.40E-9,1.457E-3
90.40E-9,1.503E-3
90.40E-9,1.537E-3
90.41E-9,1.541E-3
90.41E-9,1.515E-3
90.42E-9,1.471E-3
90.42E-9,1.397E-3
90.42E-9,1.341E-3
90.43E-9,1.287E-3
90.43E-9,1.231E-3
90.43E-9,1.173E-3
90.44E-9,1.099E-3
90.44E-9,1.040E-3
90.44E-9,976.0E-6
90.45E-9,912.9E-6
90.45E-9,873.1E-6
90.46E-9,875.1E-6
90.47E-9,888.4E-6
90.47E-9,902.5E-6
90.48E-9,1.037E-3
90.49E-9,1.300E-3
90.50E-9,1.571E-3
90.50E-9,1.761E-3
90.51E-9,1.869E-3
90.51E-9,1.941E-3
90.52E-9,1.979E-3
90.52E-9,1.983E-3
90.53E-9,1.951E-3
90.53E-9,1.857E-3
90.54E-9,1.745E-3
90.54E-9,1.650E-3
90.55E-9,1.569E-3
90.56E-9,1.494E-3
90.56E-9,1.382E-3
90.57E-9,1.268E-3
90.57E-9,1.146E-3
90.58E-9,1.061E-3
90.58E-9,1.029E-3
90.59E-9,977.9E-6
90.60E-9,912.5E-6
90.60E-9,830.9E-6
90.61E-9,706.3E-6
90.61E-9,619.3E-6
90.62E-9,550.3E-6
90.62E-9,495.7E-6
90.62E-9,450.2E-6
90.63E-9,416.3E-6
90.63E-9,380.6E-6
90.63E-9,352.8E-6
90.63E-9,324.2E-6
90.64E-9,295.3E-6
90.64E-9,265.1E-6
90.64E-9,230.3E-6
90.65E-9,190.7E-6
90.66E-9,155.8E-6
90.66E-9,128.1E-6
90.67E-9,105.5E-6
90.68E-9,89.88E-6
90.69E-9,80.13E-6
90.70E-9,96.19E-6
90.71E-9,135.5E-6
90.72E-9,163.4E-6
90.73E-9,171.3E-6
90.74E-9,257.0E-6
90.75E-9,375.7E-6
90.75E-9,447.7E-6
90.76E-9,459.8E-6
90.77E-9,440.7E-6
90.77E-9,389.4E-6
90.78E-9,344.2E-6
90.79E-9,290.3E-6
90.79E-9,230.0E-6
90.80E-9,149.5E-6
90.82E-9,76.03E-6
90.84E-9,30.02E-6
90.86E-9,11.69E-6
90.88E-9,6.444E-6
90.90E-9,4.718E-6
90.92E-9,4.163E-6
90.95E-9,3.978E-6
90.98E-9,3.910E-6
91.02E-9,3.869E-6
91.07E-9,3.831E-6
91.15E-9,3.788E-6
91.28E-9,3.738E-6
91.49E-9,3.683E-6
91.77E-9,3.638E-6
92.00E-9,3.613E-6
92.46E-9,3.583E-6
93.26E-9,3.547E-6
93.63E-9,3.537E-6
94.00E-9,3.528E-6
94.00E-9,4.023E-6
94.00E-9,6.858E-6
94.00E-9,14.29E-6
94.00E-9,23.11E-6
94.00E-9,29.43E-6
94.01E-9,34.41E-6
94.01E-9,40.10E-6
94.01E-9,54.69E-6
94.02E-9,127.8E-6
94.02E-9,337.9E-6
94.02E-9,741.9E-6
94.03E-9,1.122E-3
94.03E-9,1.530E-3
94.04E-9,1.856E-3
94.04E-9,2.024E-3
94.05E-9,2.129E-3
94.05E-9,2.167E-3
94.05E-9,2.175E-3
94.05E-9,2.122E-3
94.05E-9,2.048E-3
94.05E-9,1.972E-3
94.06E-9,1.861E-3
94.06E-9,1.782E-3
94.06E-9,1.715E-3
94.06E-9,1.649E-3
94.06E-9,1.567E-3
94.07E-9,1.520E-3
94.07E-9,1.484E-3
94.07E-9,1.458E-3
94.08E-9,1.443E-3
94.08E-9,1.438E-3
94.08E-9,1.436E-3
94.09E-9,1.434E-3
94.09E-9,1.445E-3
94.09E-9,1.462E-3
94.10E-9,1.486E-3
94.10E-9,1.522E-3
94.11E-9,1.558E-3
94.11E-9,1.609E-3
94.11E-9,1.654E-3
94.12E-9,1.698E-3
94.12E-9,1.733E-3
94.12E-9,1.760E-3
94.13E-9,1.783E-3
94.13E-9,1.810E-3
94.14E-9,1.834E-3
94.14E-9,1.846E-3
94.15E-9,1.840E-3
94.15E-9,1.829E-3
94.15E-9,1.826E-3
94.16E-9,1.843E-3
94.16E-9,1.879E-3
94.16E-9,1.936E-3
94.17E-9,1.999E-3
94.17E-9,2.077E-3
94.17E-9,2.153E-3
94.17E-9,2.217E-3
94.18E-9,2.294E-3
94.18E-9,2.368E-3
94.18E-9,2.442E-3
94.18E-9,2.530E-3
94.19E-9,2.622E-3
94.19E-9,2.679E-3
94.20E-9,2.714E-3
94.20E-9,2.845E-3
94.21E-9,3.115E-3
94.22E-9,3.483E-3
94.22E-9,3.705E-3
94.22E-9,3.862E-3
94.22E-9,4.014E-3
94.23E-9,4.144E-3
94.23E-9,4.260E-3
94.23E-9,4.331E-3
94.23E-9,4.387E-3
94.24E-9,4.394E-3
94.24E-9,4.364E-3
94.24E-9,4.274E-3
94.25E-9,4.159E-3
94.25E-9,4.007E-3
94.26E-9,3.786E-3
94.26E-9,3.622E-3
94.27E-9,3.458E-3
94.27E-9,3.282E-3
94.28E-9,3.090E-3
94.29E-9,2.848E-3
94.29E-9,2.622E-3
94.30E-9,2.403E-3
94.31E-9,2.206E-3
94.31E-9,2.074E-3
94.32E-9,1.919E-3
94.32E-9,1.813E-3
94.33E-9,1.706E-3
94.33E-9,1.664E-3
94.33E-9,1.631E-3
94.34E-9,1.605E-3
94.34E-9,1.561E-3
94.34E-9,1.528E-3
94.35E-9,1.487E-3
94.35E-9,1.438E-3
94.36E-9,1.408E-3
94.37E-9,1.416E-3
94.37E-9,1.435E-3
94.38E-9,1.451E-3
94.38E-9,1.472E-3
94.39E-9,1.490E-3
94.39E-9,1.518E-3
94.40E-9,1.550E-3
94.40E-9,1.570E-3
94.40E-9,1.586E-3
94.41E-9,1.588E-3
94.41E-9,1.579E-3
94.41E-9,1.557E-3
94.42E-9,1.544E-3
94.42E-9,1.546E-3
94.43E-9,1.550E-3
94.43E-9,1.544E-3
94.44E-9,1.534E-3
94.44E-9,1.520E-3
94.44E-9,1.501E-3
94.45E-9,1.472E-3
94.45E-9,1.435E-3
94.46E-9,1.396E-3
94.46E-9,1.358E-3
94.47E-9,1.325E-3
94.47E-9,1.304E-3
94.48E-9,1.286E-3
94.48E-9,1.280E-3
94.49E-9,1.315E-3
94.49E-9,1.384E-3
94.50E-9,1.442E-3
94.50E-9,1.471E-3
94.51E-9,1.472E-3
94.51E-9,1.453E-3
94.52E-9,1.423E-3
94.52E-9,1.395E-3
94.52E-9,1.370E-3
94.53E-9,1.339E-3
94.53E-9,1.320E-3
94.54E-9,1.321E-3
94.54E-9,1.337E-3
94.55E-9,1.361E-3
94.55E-9,1.370E-3
94.56E-9,1.372E-3
94.56E-9,1.400E-3
94.57E-9,1.482E-3
94.57E-9,1.565E-3
94.58E-9,1.596E-3
94.58E-9,1.579E-3
94.59E-9,1.531E-3
94.59E-9,1.456E-3
94.60E-9,1.364E-3
94.60E-9,1.265E-3
94.61E-9,1.171E-3
94.61E-9,1.081E-3
94.62E-9,1.018E-3
94.62E-9,976.2E-6
94.63E-9,943.9E-6
94.63E-9,923.0E-6
94.63E-9,904.3E-6
94.63E-9,886.5E-6
94.64E-9,880.5E-6
94.64E-9,906.6E-6
94.65E-9,959.8E-6
94.65E-9,1.020E-3
94.66E-9,1.068E-3
94.66E-9,1.097E-3
94.67E-9,1.127E-3
94.67E-9,1.165E-3
94.68E-9,1.191E-3
94.69E-9,1.201E-3
94.69E-9,1.199E-3
94.70E-9,1.182E-3
94.70E-9,1.158E-3
94.71E-9,1.123E-3
94.71E-9,1.081E-3
94.72E-9,1.059E-3
94.72E-9,1.054E-3
94.72E-9,1.050E-3
94.73E-9,1.040E-3
94.73E-9,1.029E-3
94.73E-9,1.018E-3
94.74E-9,1.005E-3
94.74E-9,1.003E-3
94.75E-9,1.030E-3
94.75E-9,1.088E-3
94.76E-9,1.159E-3
94.76E-9,1.201E-3
94.76E-9,1.237E-3
94.77E-9,1.256E-3
94.77E-9,1.264E-3
94.77E-9,1.262E-3
94.78E-9,1.257E-3
94.78E-9,1.254E-3
94.78E-9,1.248E-3
94.79E-9,1.238E-3
94.79E-9,1.229E-3
94.80E-9,1.225E-3
94.80E-9,1.242E-3
94.81E-9,1.307E-3
94.81E-9,1.394E-3
94.82E-9,1.480E-3
94.83E-9,1.550E-3
94.83E-9,1.633E-3
94.84E-9,1.793E-3
94.84E-9,1.985E-3
94.85E-9,2.171E-3
94.85E-9,2.283E-3
94.86E-9,2.339E-3
94.86E-9,2.381E-3
94.86E-9,2.446E-3
94.87E-9,2.522E-3
94.87E-9,2.613E-3
94.88E-9,2.668E-3
94.88E-9,2.674E-3
94.89E-9,2.618E-3
94.89E-9,2.495E-3
94.90E-9,2.344E-3
94.90E-9,2.128E-3
94.91E-9,1.897E-3
94.91E-9,1.696E-3
94.92E-9,1.529E-3
94.93E-9,1.410E-3
94.93E-9,1.295E-3
94.94E-9,1.197E-3
94.95E-9,1.103E-3
94.95E-9,973.3E-6
94.96E-9,869.4E-6
94.96E-9,770.5E-6
94.97E-9,720.6E-6
94.98E-9,716.0E-6
94.99E-9,699.3E-6
94.99E-9,665.2E-6
95.00E-9,621.7E-6
95.01E-9,554.1E-6
95.01E-9,505.7E-6
95.02E-9,454.4E-6
95.03E-9,398.3E-6
95.04E-9,317.3E-6
95.06E-9,243.1E-6
95.08E-9,191.0E-6
95.10E-9,162.7E-6
95.12E-9,152.3E-6
95.15E-9,149.0E-6
95.17E-9,148.0E-6
95.20E-9,147.6E-6
95.23E-9,147.5E-6
95.27E-9,147.4E-6
95.32E-9,147.3E-6
95.40E-9,147.2E-6
95.51E-9,147.1E-6
95.70E-9,146.9E-6
95.85E-9,146.9E-6
96.00E-9,146.8E-6
96.30E-9,146.7E-6
96.89E-9,146.7E-6
97.41E-9,146.6E-6
98.00E-9,146.6E-6
98.01E-9,189.3E-6
98.03E-9,652.0E-6
98.03E-9,848.0E-6
98.03E-9,1.114E-3
98.04E-9,1.206E-3
98.04E-9,1.265E-3
98.04E-9,1.310E-3
98.04E-9,1.344E-3
98.04E-9,1.369E-3
98.05E-9,1.388E-3
98.05E-9,1.399E-3
98.05E-9,1.403E-3
98.05E-9,1.369E-3
98.05E-9,1.331E-3
98.05E-9,1.296E-3
98.06E-9,1.255E-3
98.06E-9,1.240E-3
98.06E-9,1.231E-3
98.06E-9,1.222E-3
98.06E-9,1.210E-3
98.06E-9,1.191E-3
98.07E-9,1.171E-3
98.07E-9,1.151E-3
98.07E-9,1.132E-3
98.07E-9,1.113E-3
98.08E-9,1.103E-3
98.08E-9,1.098E-3
98.08E-9,1.099E-3
98.09E-9,1.110E-3
98.09E-9,1.130E-3
98.10E-9,1.159E-3
98.10E-9,1.190E-3
98.11E-9,1.218E-3
98.11E-9,1.241E-3
98.11E-9,1.268E-3
98.12E-9,1.287E-3
98.12E-9,1.306E-3
98.12E-9,1.319E-3
98.12E-9,1.329E-3
98.13E-9,1.334E-3
98.13E-9,1.337E-3
98.13E-9,1.344E-3
98.14E-9,1.365E-3
98.14E-9,1.403E-3
98.14E-9,1.450E-3
98.15E-9,1.528E-3
98.15E-9,1.586E-3
98.15E-9,1.648E-3
98.16E-9,1.708E-3
98.16E-9,1.737E-3
98.17E-9,1.735E-3
98.17E-9,1.733E-3
98.18E-9,1.770E-3
98.18E-9,1.840E-3
98.19E-9,1.906E-3
98.19E-9,1.995E-3
98.19E-9,2.069E-3
98.20E-9,2.154E-3
98.20E-9,2.230E-3
98.20E-9,2.302E-3
98.20E-9,2.374E-3
98.21E-9,2.429E-3
98.21E-9,2.477E-3
98.21E-9,2.500E-3
98.22E-9,2.514E-3
98.22E-9,2.518E-3
98.22E-9,2.527E-3
98.22E-9,2.546E-3
98.23E-9,2.582E-3
98.23E-9,2.634E-3
98.23E-9,2.701E-3
98.24E-9,2.804E-3
98.24E-9,2.978E-3
98.25E-9,3.118E-3
98.25E-9,3.231E-3
98.26E-9,3.295E-3
98.26E-9,3.322E-3
98.26E-9,3.322E-3
98.27E-9,3.309E-3
98.27E-9,3.290E-3
98.27E-9,3.274E-3
98.28E-9,3.263E-3
98.28E-9,3.264E-3
98.28E-9,3.275E-3
98.29E-9,3.294E-3
98.29E-9,3.315E-3
98.29E-9,3.334E-3
98.29E-9,3.341E-3
98.30E-9,3.336E-3
98.30E-9,3.312E-3
98.30E-9,3.273E-3
98.31E-9,3.198E-3
98.31E-9,3.112E-3
98.31E-9,3.006E-3
98.32E-9,2.919E-3
98.32E-9,2.797E-3
98.32E-9,2.696E-3
98.33E-9,2.585E-3
98.33E-9,2.478E-3
98.33E-9,2.392E-3
98.34E-9,2.296E-3
98.34E-9,2.176E-3
98.34E-9,2.069E-3
98.35E-9,1.943E-3
98.35E-9,1.839E-3
98.35E-9,1.772E-3
98.36E-9,1.718E-3
98.36E-9,1.683E-3
98.36E-9,1.653E-3
98.37E-9,1.607E-3
98.37E-9,1.537E-3
98.38E-9,1.486E-3
98.38E-9,1.432E-3
98.38E-9,1.385E-3
98.39E-9,1.338E-3
98.39E-9,1.293E-3
98.39E-9,1.256E-3
98.40E-9,1.250E-3
98.40E-9,1.278E-3
98.41E-9,1.309E-3
98.41E-9,1.320E-3
98.42E-9,1.311E-3
98.42E-9,1.298E-3
98.42E-9,1.278E-3
98.42E-9,1.261E-3
98.43E-9,1.232E-3
98.43E-9,1.207E-3
98.43E-9,1.180E-3
98.44E-9,1.155E-3
98.44E-9,1.130E-3
98.45E-9,1.099E-3
98.45E-9,1.046E-3
98.46E-9,973.0E-6
98.47E-9,883.4E-6
98.47E-9,789.8E-6
98.48E-9,720.7E-6
98.49E-9,670.4E-6
98.49E-9,640.0E-6
98.50E-9,633.0E-6
98.51E-9,648.5E-6
98.51E-9,665.4E-6
98.52E-9,663.7E-6
98.53E-9,726.6E-6
98.53E-9,876.6E-6
98.54E-9,1.057E-3
98.55E-9,1.166E-3
98.55E-9,1.214E-3
98.56E-9,1.221E-3
98.56E-9,1.203E-3
98.57E-9,1.194E-3
98.57E-9,1.231E-3
98.58E-9,1.312E-3
98.58E-9,1.411E-3
98.59E-9,1.451E-3
98.60E-9,1.459E-3
98.60E-9,1.490E-3
98.61E-9,1.549E-3
98.61E-9,1.605E-3
98.62E-9,1.606E-3
98.62E-9,1.553E-3
98.63E-9,1.463E-3
98.63E-9,1.291E-3
98.64E-9,1.138E-3
98.64E-9,975.2E-6
98.65E-9,808.9E-6
98.66E-9,669.0E-6
98.66E-9,571.2E-6
98.67E-9,484.8E-6
98.67E-9,434.6E-6
98.67E-9,370.4E-6
98.68E-9,325.5E-6
98.68E-9,275.8E-6
98.69E-9,227.5E-6
98.69E-9,194.7E-6
98.70E-9,160.2E-6
98.70E-9,126.8E-6
98.71E-9,103.9E-6
98.72E-9,87.44E-6
98.73E-9,83.12E-6
98.74E-9,99.84E-6
98.75E-9,133.4E-6
98.76E-9,163.6E-6
98.77E-9,169.6E-6
98.78E-9,214.7E-6
98.78E-9,312.2E-6
98.79E-9,373.2E-6
98.80E-9,386.0E-6
98.80E-9,372.3E-6
98.81E-9,337.7E-6
98.82E-9,306.1E-6
98.82E-9,271.2E-6
98.83E-9,227.5E-6
98.84E-9,169.2E-6
98.86E-9,98.44E-6
98.88E-9,48.49E-6
98.90E-9,18.59E-6
98.92E-9,8.520E-6
98.95E-9,5.515E-6
98.97E-9,4.574E-6
99.00E-9,4.258E-6
99.03E-9,4.140E-6
99.07E-9,4.075E-6
99.12E-9,4.019E-6
99.19E-9,3.958E-6
99.30E-9,3.888E-6
99.49E-9,3.799E-6
99.76E-9,3.716E-6
100.0E-9,3.665E-6
